,State,County,PCT_OBESE_ADULTS13,FMRKT16,FFR14,GROC09,GROC14,GROCPTH14,PCT_LACCESS_CHILD15,FFRPTH14,FMRKTPTH16,FFRPTH14,PCT_OBESE_ADULTS08,PCT_DIABETES_ADULTS13,PCT_DIABETES_ADULTS08,CHILDPOVRATE15,PCT_HSPA15
2378,SD,Davison,34.3,0,17,3,2,0.100578325,6.079841523568909,0.854915766,0.0,0.854915766,28.4,9.4,7.2,15.1,28.099999999999994
2379,SD,Day,30.8,0,4,2,1,0.178954903,10.450602737841857,0.715819613,0.0,0.715819613,28.9,11.2,9.6,18.1,28.099999999999994
2380,SD,Deuel,33.3,0,2,3,2,0.463821892,21.123027196292163,0.463821892,0.0,0.463821892,27.9,10.8,8.3,12.4,28.099999999999994
2381,SD,Dewey,39.9,0,0,2,2,0.353232073,11.304781940002359,0.0,0.0,0.0,38.9,15.6,13.5,32.9,28.099999999999994
2382,SD,Douglas,29.8,0,0,2,2,0.672721157,19.57723630198201,0.0,0.0,0.0,29.9,11.0,9.5,12.2,28.099999999999994
2383,SD,Edmunds,29.1,0,1,2,2,0.50213407,14.566458225779733,0.251067035,0.0,0.251067035,28.9,9.0,8.5,14.9,28.099999999999994
2384,SD,Fall River,31.7,1,5,3,0,0.0,6.924982980244192,0.73046019,0.14600671630895,0.73046019,29.3,11.2,9.8,22.6,28.099999999999994
2385,SD,Faulk,29.3,0,1,1,1,0.424268137,12.2082139923283,0.424268137,0.0,0.424268137,28.1,9.8,8.7,14.4,28.099999999999994
2386,SD,Grant,30.6,1,7,3,3,0.414307416,4.597014272185726,0.966717304,0.139899272523783,0.966717304,28.0,8.3,9.3,11.0,28.099999999999994
2387,SD,Gregory,32.2,1,0,4,2,0.474270809,6.9120987313515805,0.0,0.239750659314313,0.0,29.7,10.4,10.9,24.9,28.099999999999994
2388,SD,Haakon,30.1,0,1,1,1,0.541418517,10.252047317838977,0.541418517,0.0,0.541418517,28.3,10.3,9.4,14.8,28.099999999999994
2389,SD,Hamlin,30.8,1,0,3,2,0.333945567,29.634797828144503,0.0,0.165892501658925,0.0,29.0,9.7,8.0,11.4,28.099999999999994
2390,SD,Hand,29.9,0,1,1,1,0.298953662,7.558615814185165,0.298953662,0.0,0.298953662,28.9,10.5,10.0,10.9,28.099999999999994
2391,SD,Hanson,28.9,0,0,1,1,0.292483182,6.342272975540197,0.0,0.0,0.0,28.3,8.3,7.0,15.3,28.099999999999994
2392,SD,Harding,32.4,0,0,1,1,0.8,23.266932409371794,0.0,0.0,0.0,29.0,8.1,7.5,13.3,28.099999999999994
2393,SD,Hughes,28.3,3,9,3,4,0.226731663,5.777679612577565,0.510146242,0.170454545454545,0.510146242,29.5,9.5,8.9,13.3,28.099999999999994
2394,SD,Hutchinson,31.0,0,2,5,4,0.555555556,2.7248282771166012,0.277777778,0.0,0.277777778,29.3,10.5,8.8,18.2,28.099999999999994
2395,SD,Hyde,30.5,1,0,1,1,0.716332378,22.3943661289331,0.0,0.739644970414201,0.0,31.4,10.5,10.2,14.9,28.099999999999994
2396,SD,Jackson,34.8,0,2,2,2,0.610873549,22.20107025023045,0.610873549,0.0,0.610873549,32.4,11.2,11.4,45.2,28.099999999999994
2397,SD,Jerauld,27.8,1,0,1,1,0.498256104,21.00434558642057,0.0,0.499001996007984,0.0,26.6,9.9,8.6,19.9,28.099999999999994
2398,SD,Jones,29.3,0,2,1,1,1.025641026,22.365805207317297,2.051282051,0.0,2.051282051,29.6,10.9,8.7,22.6,28.099999999999994
2399,SD,Kingsbury,33.8,0,1,5,4,0.78817734,11.346666894509324,0.197044335,0.0,0.197044335,26.8,10.0,8.2,12.2,28.099999999999994
2400,SD,Lake,31.3,0,5,1,1,0.080853816,2.292802298170991,0.404269082,0.0,0.404269082,29.0,8.6,7.2,11.7,28.099999999999994
2401,SD,Lawrence,25.7,4,23,5,5,0.202782171,3.505540052051131,0.932797988,0.158221589335865,0.932797988,23.6,7.3,6.8,16.0,28.099999999999994
2402,SD,Lincoln,28.7,0,16,5,6,0.116396368,2.788334220044994,0.310390316,0.0,0.310390316,25.6,6.6,5.5,4.8,28.099999999999994
2403,SD,Lyman,33.5,0,2,4,4,1.031725561,26.1881946475314,0.515862781,0.0,0.515862781,33.2,10.4,10.2,35.2,28.099999999999994
2404,SD,McCook,28.5,0,1,5,4,0.708089927,8.572676227869385,0.177022482,0.0,0.177022482,27.4,9.0,7.9,13.7,28.099999999999994
2405,SD,McPherson,27.3,0,0,2,2,0.823384109,15.342603045528183,0.0,0.0,0.0,27.4,11.8,9.4,22.5,28.099999999999994
2406,SD,Marshall,32.2,1,2,3,3,0.64061499,10.920418574053201,0.42707666,0.208289939595918,0.42707666,27.9,9.6,9.4,21.3,28.099999999999994
2407,SD,Meade,27.0,2,7,5,5,0.185521873,9.113768042182905,0.259730622,0.0722204167118044,0.259730622,25.8,8.4,7.3,13.2,28.099999999999994
2408,SD,Mellette,32.4,1,0,2,2,0.952380952,32.15969579446718,0.0,0.475737392959087,0.0,32.6,13.2,12.1,44.2,28.099999999999994
2409,SD,Miner,31.4,0,4,2,2,0.863557858,9.557856072012221,1.727115717,0.0,1.727115717,28.4,10.6,9.1,14.3,28.099999999999994
2410,SD,Minnehaha,27.8,5,153,23,25,0.136700167,4.857304858776666,0.836605024,0.0266925762606904,0.836605024,28.2,7.9,7.0,14.5,28.099999999999994
2411,SD,Moody,32.9,0,1,1,1,0.15705984,20.14727759845452,0.15705984,0.0,0.15705984,29.7,11.0,8.3,14.6,28.099999999999994
2412,SD,Pennington,27.3,4,88,23,17,0.157055487,7.386698665611295,0.812993108,0.277488727020465,0.812993108,25.9,8.4,7.5,18.4,28.099999999999994
2413,SD,Perkins,32.8,0,0,1,2,0.659413122,11.607804747466064,0.0,0.0,0.0,28.6,10.1,9.6,15.0,28.099999999999994
2414,SD,Potter,29.2,0,2,3,3,1.282051282,19.579218534486863,0.854700855,0.0,0.854700855,28.0,11.0,9.5,13.0,28.099999999999994
2415,SD,Roberts,32.0,1,4,4,4,0.385579333,7.145523698670845,0.385579333,0.434971726837756,0.385579333,32.6,12.0,9.9,29.0,28.099999999999994
2416,SD,Sanborn,29.7,0,1,1,1,0.428082192,21.600010363534096,0.428082192,0.0,0.428082192,30.1,10.2,8.0,18.1,28.099999999999994
2417,SD,Shannon,42.9,1,2,2,2,0.14066676,31.35688915700243,0.14066676,0.417362270450751,0.14066676,41.0,15.8,12.4,,28.099999999999994
2418,SD,Spink,31.4,0,3,2,2,0.303122158,10.794954891128263,0.454683237,0.0,0.454683237,29.4,9.9,8.7,15.2,28.099999999999994
2419,SD,Stanley,33.4,0,3,1,1,0.335232987,4.974567940752225,1.005698961,0.0,1.005698961,29.4,9.8,7.9,11.0,28.099999999999994
2420,SD,Sully,33.1,0,0,1,1,0.695410292,22.5782957048563,0.0,0.0,0.0,30.4,9.3,8.2,8.6,28.099999999999994
2421,SD,Todd,38.0,0,1,3,3,0.303582271,8.585579852217206,0.10119409,0.0,0.10119409,36.2,18.2,12.0,52.3,28.099999999999994
2422,SD,Tripp,30.7,0,3,3,3,0.544267054,6.595008841900904,0.544267054,0.0,0.544267054,31.9,10.7,9.3,25.9,28.099999999999994
2423,SD,Turner,32.9,0,2,3,4,0.483558994,0.5716135498772181,0.241779497,0.0,0.241779497,27.9,8.4,8.7,9.6,28.099999999999994
2424,SD,Union,30.4,0,7,3,3,0.199614079,5.2549817344699985,0.465766185,0.0,0.465766185,29.7,9.2,7.1,7.0,28.099999999999994
2425,SD,Walworth,28.4,0,7,3,3,0.544365814,5.83603125107558,1.270186899,0.0,1.270186899,29.8,10.7,10.4,20.3,28.099999999999994
2426,SD,Yankton,30.0,1,18,1,1,0.0440839,6.093949765963455,0.793510845,0.0442164839051999,0.793510845,29.2,7.9,8.0,14.5,28.099999999999994
2427,SD,Ziebach,42.0,0,1,1,0,0.0,13.770905162946734,0.353857042,0.0,0.353857042,37.6,16.5,12.2,54.0,28.099999999999994
2428,TN,Anderson,31.7,2,64,14,13,0.172121597,6.382807228702099,0.847367864,0.0263379688158449,0.847367864,30.1,12.3,13.1,30.0,25.900000000000006
2429,TN,Bedford,32.1,0,24,12,6,0.128680807,3.8349897715340004,0.514723229,0.0,0.514723229,30.1,11.5,11.3,24.7,25.900000000000006
2430,TN,Benton,32.4,0,8,4,4,0.247754723,3.0001752620104494,0.495509446,0.0,0.495509446,31.3,14.3,13.5,32.2,25.900000000000006
2431,TN,Bledsoe,32.7,0,0,2,1,0.071782356,1.0133055666312285,0.0,0.0,0.0,32.9,12.5,11.6,34.5,25.900000000000006
2432,TN,Blount,34.0,1,64,16,16,0.126643396,7.687780364657101,0.506573584,0.00777181938291754,0.506573584,31.5,13.7,11.2,19.3,25.900000000000006
2433,TN,Bradley,34.9,1,74,16,16,0.155377519,7.197419492619919,0.718621025,0.00957029380801991,0.718621025,29.1,14.3,12.0,23.8,25.900000000000006
2434,TN,Campbell,32.5,0,27,11,9,0.225462198,4.564189572810222,0.676386593,0.0,0.676386593,33.1,13.4,13.2,39.4,25.900000000000006
2435,TN,Cannon,33.3,0,7,3,0,0.0,0.5330176522647438,0.508831867,0.0,0.508831867,30.8,12.9,10.5,23.4,25.900000000000006
2436,TN,Carroll,32.4,0,12,7,6,0.211491012,1.8722035852684802,0.422982023,0.0,0.422982023,33.2,14.6,12.7,31.1,25.900000000000006
2437,TN,Carter,31.8,0,33,8,9,0.158211159,7.991414124967644,0.580107584,0.0,0.580107584,34.4,14.2,12.8,33.1,25.900000000000006
2438,TN,Cheatham,33.8,1,19,5,6,0.150890252,0.29415088097205216,0.477819133,0.0250752256770311,0.477819133,30.1,12.3,10.0,16.3,25.900000000000006
2439,TN,Chester,32.0,0,9,5,6,0.34524426,3.0038506876841864,0.51786639,0.0,0.51786639,33.0,14.7,13.3,26.5,25.900000000000006
2440,TN,Claiborne,30.8,1,14,6,4,0.126614333,4.004711608291777,0.443150165,0.0314891205088642,0.443150165,30.4,14.8,11.4,33.1,25.900000000000006
2441,TN,Clay,31.3,0,4,2,3,0.386349002,0.029319575379985623,0.515132003,0.0,0.515132003,32.4,13.9,11.8,34.8,25.900000000000006
2442,TN,Cocke,34.4,1,16,7,5,0.141346752,4.5724418545453425,0.452309606,0.0283937647292655,0.452309606,34.9,15.8,13.2,40.1,25.900000000000006
2443,TN,Coffee,35.9,3,38,10,10,0.186487142,4.233395787540609,0.708651139,0.0548626604732819,0.708651139,33.8,13.1,13.1,24.2,25.900000000000006
2444,TN,Crockett,33.0,1,6,5,5,0.340878102,0.17054585592664132,0.409053722,0.0693914370966623,0.409053722,32.7,13.8,12.9,25.8,25.900000000000006
2445,TN,Cumberland,29.2,1,34,9,9,0.155212555,3.1247511802742403,0.586358541,0.0170488449407553,0.586358541,29.0,18.2,11.5,27.5,25.900000000000006
2446,TN,Davidson,30.9,14,625,132,137,0.204983339,4.818073021892637,0.935142972,0.0204555748747096,0.935142972,30.3,10.6,9.4,26.5,25.900000000000006
2447,TN,Decatur,36.3,0,4,4,4,0.342876736,1.2775752821686401,0.342876736,0.0,0.342876736,29.4,15.0,12.4,28.7,25.900000000000006
2448,TN,DeKalb,31.8,1,6,6,4,0.20759809,0.5202798736130476,0.311397135,0.0516502246784774,0.311397135,31.4,14.4,11.7,30.9,25.900000000000006
2449,TN,Dickson,35.9,1,40,9,9,0.177953534,3.29904893601796,0.790904597,0.0191681042744873,0.790904597,30.6,12.6,10.7,23.3,25.900000000000006
2450,TN,Dyer,37.2,1,20,9,7,0.184526163,8.788736252934681,0.527217609,0.0265195714437255,0.527217609,35.8,15.8,12.7,31.3,25.900000000000006
2451,TN,Fayette,31.1,1,11,5,4,0.102535182,1.363193506570122,0.281971752,0.0252589037635767,0.281971752,34.6,17.6,11.5,21.5,25.900000000000006
2452,TN,Fentress,35.5,0,10,7,4,0.224026883,0.035050739924174734,0.560067208,0.0,0.560067208,31.3,14.6,12.6,36.3,25.900000000000006
2453,TN,Franklin,30.9,1,19,8,7,0.169073958,4.553454273141528,0.458915028,0.0239808153477218,0.458915028,32.5,13.1,11.8,21.7,25.900000000000006
2454,TN,Gibson,32.3,1,27,14,16,0.323415265,2.8668373284270072,0.54576326,0.0202425052124451,0.54576326,33.5,13.1,13.0,23.4,25.900000000000006
2455,TN,Giles,32.1,1,19,5,7,0.242609087,2.467116323525993,0.65851038,0.0341215409287883,0.65851038,34.0,14.4,12.2,24.3,25.900000000000006
2456,TN,Grainger,35.0,0,4,4,4,0.174947516,0.0,0.174947516,0.0,0.174947516,30.5,14.4,12.3,27.9,25.900000000000006
2457,TN,Greene,29.8,2,41,12,14,0.204873052,2.102302392853133,0.599985366,0.0291481454492458,0.599985366,32.8,12.3,11.0,25.2,25.900000000000006
2458,TN,Grundy,31.3,1,5,6,4,0.297951583,0.1787218204048909,0.372439479,0.0746881768616028,0.372439479,29.5,15.2,11.3,36.6,25.900000000000006
2459,TN,Hamblen,30.8,1,52,12,12,0.190367409,10.905414165602535,0.824925439,0.0156776671631261,0.824925439,31.4,13.9,12.4,26.3,25.900000000000006
2460,TN,Hamilton,30.2,7,317,65,55,0.156597005,9.464242627279107,0.902568191,0.0195673928964773,0.902568191,29.3,12.2,11.3,21.7,25.900000000000006
2461,TN,Hancock,30.6,0,1,1,1,0.150217816,0.08001032835984294,0.150217816,0.0,0.150217816,30.4,13.0,11.9,44.3,25.900000000000006
2462,TN,Hardeman,37.8,0,8,6,7,0.269593684,4.840474597443584,0.308107067,0.0,0.308107067,38.3,14.7,12.3,31.1,25.900000000000006
2463,TN,Hardin,31.9,2,12,8,6,0.231928875,2.958146257074153,0.46385775,0.07788465282916,0.46385775,29.6,13.8,11.7,31.9,25.900000000000006
2464,TN,Hawkins,32.9,1,24,9,8,0.141006433,4.5237916757185435,0.4230193,0.0176794017290455,0.4230193,33.1,14.4,13.7,30.6,25.900000000000006
2465,TN,Haywood,38.4,0,10,4,3,0.16497113,4.089747644606036,0.549903767,0.0,0.549903767,36.1,15.3,13.2,33.1,25.900000000000006
2466,TN,Henderson,34.8,0,18,5,4,0.142811239,3.0185976602422233,0.642650577,0.0,0.642650577,32.8,15.9,10.9,25.0,25.900000000000006
2467,TN,Henry,33.7,1,19,6,4,0.124208173,3.822753800040736,0.589988821,0.0309501702259362,0.589988821,31.7,14.0,11.7,30.8,25.900000000000006
2468,TN,Hickman,32.1,2,6,6,2,0.082020997,1.5338769934377117,0.246062992,0.0823214653220827,0.246062992,29.5,12.2,10.9,29.3,25.900000000000006
2469,TN,Houston,33.2,0,6,2,2,0.241925729,0.42547465230662235,0.725777186,0.0,0.725777186,31.1,15.2,12.1,29.9,25.900000000000006
2470,TN,Humphreys,35.6,0,17,4,4,0.220567963,1.6854406827886126,0.937413841,0.0,0.937413841,31.6,14.1,12.5,25.2,25.900000000000006
2471,TN,Jackson,34.7,0,2,3,3,0.2593361,0.0019686243495177264,0.172890733,0.0,0.172890733,32.3,13.8,13.5,34.2,25.900000000000006
2472,TN,Jefferson,34.2,2,28,5,4,0.075934469,1.1999670378834069,0.53154128,0.0373587372746801,0.53154128,30.4,12.3,11.4,25.6,25.900000000000006
2473,TN,Johnson,29.2,4,6,4,4,0.223976706,2.3559986785010305,0.33596506,0.225301340542976,0.33596506,30.5,14.1,11.5,34.9,25.900000000000006
2474,TN,Knox,29.7,9,392,73,72,0.160483591,8.782665845144601,0.873743993,0.0197311304622346,0.873743993,28.6,11.2,11.2,19.8,25.900000000000006
2475,TN,Lake,37.5,0,2,1,2,0.262088848,0.049662266914881126,0.262088848,0.0,0.262088848,34.8,13.5,11.1,47.9,25.900000000000006
2476,TN,Lauderdale,38.3,0,8,8,5,0.182601709,2.4485659732815535,0.292162735,0.0,0.292162735,34.4,15.4,10.2,35.1,25.900000000000006
2477,TN,Lawrence,34.0,2,23,6,8,0.189241614,1.7516336115201199,0.544069641,0.0464241777117523,0.544069641,31.5,14.2,12.6,28.7,25.900000000000006
2478,TN,Lewis,34.3,1,10,5,3,0.251973795,0.736882182250778,0.839912649,0.084005376344086,0.839912649,29.8,14.5,11.7,29.7,25.900000000000006
2479,TN,Lincoln,32.1,0,21,6,5,0.148645836,3.214310280227871,0.624312513,0.0,0.624312513,30.8,14.2,10.7,25.3,25.900000000000006
2480,TN,Loudon,27.5,0,38,8,9,0.17726655,5.9380358035341665,0.748458766,0.0,0.748458766,30.5,13.3,12.0,22.0,25.900000000000006
2481,TN,McMinn,33.7,2,34,6,7,0.133014099,2.9728985796809977,0.646068483,0.0378429517502365,0.646068483,32.4,14.1,12.1,31.6,25.900000000000006
2482,TN,McNairy,38.6,0,17,3,4,0.152282331,2.3252813403880386,0.647199909,0.0,0.647199909,33.5,16.9,14.1,27.6,25.900000000000006
2483,TN,Macon,34.2,1,13,6,4,0.173890362,0.87944217283621,0.565143677,0.0426439232409382,0.565143677,33.0,14.2,12.2,30.0,25.900000000000006
2484,TN,Madison,34.3,1,82,17,16,0.162969301,6.1172306134339225,0.835217666,0.010239292260119,0.835217666,31.6,14.2,11.2,28.8,25.900000000000006
2485,TN,Marion,32.9,0,22,4,4,0.140810364,2.159108905333251,0.774457,0.0,0.774457,34.5,15.9,11.9,28.5,25.900000000000006
2486,TN,Marshall,31.3,2,19,6,5,0.159902779,3.3221635373237746,0.607630561,0.0626664577784741,0.607630561,32.2,14.4,12.0,20.5,25.900000000000006
2487,TN,Maury,33.6,1,71,16,15,0.175407823,4.551911316581057,0.830263696,0.0111134572854269,0.830263696,32.5,11.9,11.6,19.4,25.900000000000006
2488,TN,Meigs,27.9,0,2,4,4,0.341851124,0.3066196839217281,0.170925562,0.0,0.170925562,31.9,14.2,11.4,30.2,25.900000000000006
2489,TN,Monroe,35.5,1,30,8,10,0.221077532,1.0396827770678676,0.663232596,0.0217533173809006,0.663232596,31.1,14.7,11.4,28.9,25.900000000000006
2490,TN,Montgomery,29.0,2,117,16,17,0.089492054,9.798240641743332,0.615915899,0.0102179488489481,0.615915899,30.9,9.8,11.7,18.4,25.900000000000006
2491,TN,Moore,32.0,0,2,0,0,0.0,7.484356073212715,0.316505776,0.0,0.316505776,31.5,14.0,11.9,18.8,25.900000000000006
2492,TN,Morgan,30.3,1,4,5,4,0.184672207,4.035217628480984,0.184672207,0.0463951006773685,0.184672207,30.3,12.3,11.5,29.4,25.900000000000006
2493,TN,Obion,33.6,1,18,4,3,0.096958728,2.3275662867015123,0.581752367,0.0327032507031199,0.581752367,31.6,15.5,13.4,27.3,25.900000000000006
2494,TN,Overton,33.0,0,11,7,6,0.272380607,0.29862735982894395,0.499364445,0.0,0.499364445,29.6,15.1,11.1,26.2,25.900000000000006
2495,TN,Perry,31.4,1,4,4,2,0.255689082,5.4840238089353255,0.511378164,0.125565042692115,0.511378164,32.6,16.3,11.5,33.6,25.900000000000006
2496,TN,Pickett,33.1,0,4,2,2,0.390320062,0.09947560950636497,0.780640125,0.0,0.780640125,31.2,15.0,13.1,29.3,25.900000000000006
2497,TN,Polk,34.9,0,5,2,4,0.239091452,0.061897275074822,0.298864316,0.0,0.298864316,31.1,13.7,12.0,28.3,25.900000000000006
2498,TN,Putnam,32.6,1,61,17,17,0.229218634,4.364184523244092,0.822490393,0.0131698515757727,0.822490393,29.4,12.5,11.3,23.8,25.900000000000006
2499,TN,Rhea,30.4,1,20,7,7,0.214454214,2.4986062437799648,0.612726326,0.0308242401824795,0.612726326,31.3,13.7,11.5,32.8,25.900000000000006
2500,TN,Roane,34.1,0,34,7,6,0.113748389,5.4571703373544045,0.644574202,0.0,0.644574202,32.2,13.4,12.6,25.2,25.900000000000006
2501,TN,Robertson,35.6,2,49,9,7,0.102821722,1.753655006038879,0.719752053,0.0289163594303477,0.719752053,31.4,12.8,11.9,18.4,25.900000000000006
2502,TN,Rutherford,33.0,4,202,33,34,0.117685337,7.102443596755152,0.699189356,0.0129764380326422,0.699189356,30.6,9.9,9.3,13.5,25.900000000000006
2503,TN,Scott,28.9,1,13,4,3,0.136444263,0.925762966932729,0.591258471,0.0455643140292523,0.591258471,30.9,13.4,11.8,34.2,25.900000000000006
2504,TN,Sequatchie,28.3,0,12,0,0,0.0,0.011621613973195223,0.816104461,0.0,0.816104461,31.3,13.5,10.7,28.6,25.900000000000006
2505,TN,Sevier,30.6,2,97,24,23,0.241825255,2.8592345118195994,1.019871727,0.0206882997320865,1.019871727,28.8,12.2,12.0,23.5,25.900000000000006
2506,TN,Shelby,32.6,12,681,170,164,0.174690537,8.165399103266878,0.725391802,0.0128396763117602,0.725391802,33.7,12.2,11.9,31.4,25.900000000000006
2507,TN,Smith,36.8,2,9,4,2,0.10521332,0.2816461205828848,0.47345994,0.102843626266262,0.47345994,30.2,13.6,11.8,25.2,25.900000000000006
2508,TN,Stewart,31.4,0,6,4,2,0.150613751,0.4889888428006409,0.451841253,0.0,0.451841253,32.8,15.2,11.5,25.2,25.900000000000006
2509,TN,Sullivan,30.1,3,141,18,20,0.127350411,7.051186417103805,0.897820398,0.0191488954278821,0.897820398,31.2,14.4,12.9,24.6,25.900000000000006
2510,TN,Sumner,29.7,2,96,27,20,0.115803736,7.8967245847703955,0.555857932,0.0111072235828571,0.555857932,29.1,11.8,11.6,13.9,25.900000000000006
2511,TN,Tipton,35.4,1,25,8,8,0.129821657,5.272361930740542,0.40569268,0.0163124153793452,0.40569268,33.8,13.5,11.1,21.0,25.900000000000006
2512,TN,Trousdale,32.9,0,4,2,3,0.374906273,,0.499875031,0.0,0.499875031,31.9,13.2,11.9,24.7,25.900000000000006
2513,TN,Unicoi,33.4,2,10,3,2,0.111339977,2.73006788392288,0.556699883,0.112873186974434,0.556699883,31.0,14.7,13.9,27.5,25.900000000000006
2514,TN,Union,31.0,1,4,2,1,0.0523204,0.463323730328261,0.209281641,0.0522466039707419,0.209281641,29.4,13.8,11.0,33.9,25.900000000000006
2515,TN,Van Buren,32.1,0,0,0,0,0.0,0.13596850281053588,0.0,0.0,0.0,31.1,14.6,11.9,30.9,25.900000000000006
2516,TN,Warren,31.4,1,24,11,6,0.15011634,1.9897703015590102,0.600465361,0.0246816072662652,0.600465361,32.9,16.3,10.5,30.1,25.900000000000006
2517,TN,Washington,32.2,5,102,22,18,0.142583292,4.773828286203222,0.80797199,0.0392341494036409,0.80797199,29.4,12.9,11.4,22.1,25.900000000000006
2518,TN,Wayne,32.7,0,4,6,5,0.29563058,2.1428680876329946,0.236504464,0.0,0.236504464,29.8,12.3,10.6,32.5,25.900000000000006
2519,TN,Weakley,30.9,2,23,7,5,0.145463009,2.0256487404274006,0.66912984,0.0596890202047333,0.66912984,30.7,14.7,10.8,24.6,25.900000000000006
2520,TN,White,31.2,1,18,4,6,0.228128208,2.039031038345269,0.684384624,0.0375192286046599,0.684384624,30.5,13.6,11.2,28.4,25.900000000000006
2521,TN,Williamson,25.9,4,160,32,30,0.146180309,7.464596750324541,0.779628312,0.0182559206232571,0.779628312,27.4,9.2,8.6,5.3,25.900000000000006
2522,TN,Wilson,31.7,2,91,20,19,0.151544155,5.72540043639555,0.725816743,0.0150623959753278,0.725816743,31.9,12.7,10.4,11.7,25.900000000000006
2523,TX,Anderson,31.6,0,24,5,5,0.086764885,4.562670776816535,0.416471446,0.0,0.416471446,28.3,11.7,10.6,26.9,
2524,TX,Andrews,28.1,0,10,1,1,0.0572181,9.991616174075881,0.57218058,0.0,0.57218058,28.0,8.8,9.1,13.4,
2525,TX,Angelina,37.5,1,64,10,9,0.102564103,6.513416349877183,0.729344729,0.0113906892506066,0.729344729,30.0,12.9,9.3,27.6,
2526,TX,Aransas,26.9,1,17,2,3,0.120134551,8.292328540321098,0.680762454,0.0388787372186151,0.680762454,26.8,12.1,10.9,32.9,
2527,TX,Archer,27.1,0,4,0,1,0.113494496,5.485681993530605,0.453977982,0.0,0.453977982,27.6,10.6,10.2,12.8,
2528,TX,Armstrong,27.2,0,2,1,2,1.023017903,22.18842679378748,1.023017903,0.0,1.023017903,27.8,10.6,10.4,14.3,
2529,TX,Atascosa,27.9,0,22,5,6,0.125591326,5.866127938148182,0.460501528,0.0,0.460501528,26.8,10.8,8.9,29.9,
2530,TX,Austin,27.0,0,15,4,5,0.171738682,2.4899360360249707,0.515216047,0.0,0.515216047,28.0,9.7,9.8,18.9,
2531,TX,Bailey,26.7,0,4,2,2,0.289435601,2.56547286144127,0.578871201,0.0,0.578871201,28.0,9.5,9.4,26.0,
2532,TX,Bandera,27.1,1,7,2,3,0.143595635,7.039149330334733,0.335056481,0.0459221160911095,0.335056481,26.3,11.3,9.4,23.8,
2533,TX,Bastrop,33.1,2,36,11,11,0.140900998,7.5153683395059385,0.461130538,0.024174150580784,0.461130538,30.0,9.7,10.3,21.7,
2534,TX,Baylor,28.1,0,3,1,1,0.278396437,1.6117316200145677,0.83518931,0.0,0.83518931,27.5,12.2,10.8,28.4,
2535,TX,Bee,29.3,0,16,1,1,0.0304294,7.494826281312703,0.486869732,0.0,0.486869732,29.1,8.7,8.1,29.0,
2536,TX,Bell,29.0,3,219,26,30,0.091146625,9.716154200307413,0.665370359,0.00881287619965277,0.665370359,29.2,9.2,10.9,23.0,
2537,TX,Bexar,27.3,20,1300,160,174,0.093756769,6.795088721563379,0.700481608,0.010369786589792,0.700481608,25.6,8.9,8.1,22.2,
2538,TX,Blanco,28.7,0,9,3,3,0.277469478,0.8548992627431581,0.832408435,0.0,0.832408435,27.8,11.2,8.7,18.2,
2539,TX,Borden,27.3,0,0,0,0,0.0,21.5288612273897,0.0,0.0,0.0,27.6,11.3,9.5,14.5,
2540,TX,Bosque,27.8,1,10,4,4,0.224971879,2.104120105258352,0.562429696,0.0552577775321877,0.562429696,25.8,10.2,9.9,24.6,
2541,TX,Bowie,32.4,1,93,13,15,0.160814795,5.24249427760337,0.997051729,0.0106541657788195,0.997051729,28.8,12.7,9.5,26.2,
2542,TX,Brazoria,31.2,1,195,30,29,0.085767352,6.208543415775084,0.576711502,0.00282330354748091,0.576711502,28.2,9.1,10.3,13.5,
2543,TX,Brazos,28.4,1,173,21,18,0.086061812,4.622851225580038,0.827149633,0.00453685514275215,0.827149633,26.1,7.6,7.4,19.7,
